,combination,count,freq,iteration
46682,ant-weak_mut-strong,1,0.041666667,3268
46683,ant-weak_mut-weak,1,0.041666667,3268
46684,ant-absent_mut-absent,1,0.041666667,3267
46685,ant-absent_mut-strong,1,0.041666667,3267
46686,ant-absent_mut-weak,1,0.041666667,3267
46687,ant-strong_mut-absent,11,0.458333333,3267
46688,ant-strong_mut-weak,2,0.083333333,3267
46689,ant-weak_mut-absent,6,0.25,3267
46690,ant-weak_mut-strong,1,0.041666667,3267
46691,ant-weak_mut-weak,1,0.041666667,3267
46692,ant-absent_mut-absent,1,0.041666667,3266
46693,ant-absent_mut-weak,2,0.083333333,3266
46694,ant-strong_mut-absent,10,0.416666667,3266
46695,ant-strong_mut-strong,2,0.083333333,3266
46696,ant-strong_mut-weak,3,0.125,3266
46697,ant-weak_mut-absent,5,0.208333333,3266
46698,ant-weak_mut-weak,1,0.041666667,3266
46699,ant-absent_mut-absent,2,0.083333333,3265
46700,ant-absent_mut-weak,2,0.083333333,3265
46701,ant-strong_mut-absent,10,0.416666667,3265
46702,ant-strong_mut-strong,1,0.041666667,3265
46703,ant-strong_mut-weak,3,0.125,3265
46704,ant-weak_mut-absent,4,0.166666667,3265
46705,ant-weak_mut-strong,1,0.041666667,3265
46706,ant-weak_mut-weak,1,0.041666667,3265
46707,ant-absent_mut-absent,2,0.083333333,3264
46708,ant-absent_mut-strong,1,0.041666667,3264
46709,ant-absent_mut-weak,2,0.083333333,3264
46710,ant-strong_mut-absent,10,0.416666667,3264
46711,ant-strong_mut-weak,3,0.125,3264
46712,ant-weak_mut-absent,4,0.166666667,3264
46713,ant-weak_mut-strong,1,0.041666667,3264
46714,ant-weak_mut-weak,1,0.041666667,3264
46715,ant-absent_mut-absent,1,0.041666667,3263
46716,ant-absent_mut-weak,3,0.125,3263
46717,ant-strong_mut-absent,11,0.458333333,3263
46718,ant-strong_mut-strong,2,0.083333333,3263
46719,ant-strong_mut-weak,2,0.083333333,3263
46720,ant-weak_mut-absent,4,0.166666667,3263
46721,ant-weak_mut-weak,1,0.041666667,3263
46722,ant-absent_mut-absent,2,0.083333333,3262
46723,ant-absent_mut-strong,1,0.041666667,3262
46724,ant-absent_mut-weak,1,0.041666667,3262
46725,ant-strong_mut-absent,11,0.458333333,3262
46726,ant-strong_mut-weak,3,0.125,3262
46727,ant-weak_mut-absent,4,0.166666667,3262
46728,ant-weak_mut-strong,1,0.041666667,3262
46729,ant-weak_mut-weak,1,0.041666667,3262
46730,ant-absent_mut-absent,4,0.166666667,3261
46731,ant-strong_mut-absent,9,0.375,3261
46732,ant-strong_mut-strong,1,0.041666667,3261
46733,ant-strong_mut-weak,4,0.166666667,3261
46734,ant-weak_mut-absent,5,0.208333333,3261
46735,ant-weak_mut-strong,1,0.041666667,3261
46736,ant-absent_mut-absent,3,0.125,3260
46737,ant-absent_mut-weak,1,0.041666667,3260
46738,ant-strong_mut-absent,10,0.416666667,3260
46739,ant-strong_mut-strong,2,0.083333333,3260
46740,ant-strong_mut-weak,3,0.125,3260
46741,ant-weak_mut-absent,4,0.166666667,3260
46742,ant-weak_mut-weak,1,0.041666667,3260
46743,ant-absent_mut-absent,2,0.083333333,3259
46744,ant-absent_mut-weak,1,0.041666667,3259
46745,ant-strong_mut-absent,10,0.416666667,3259
46746,ant-strong_mut-strong,2,0.083333333,3259
46747,ant-strong_mut-weak,2,0.083333333,3259
46748,ant-weak_mut-absent,6,0.25,3259
46749,ant-weak_mut-weak,1,0.041666667,3259
46750,ant-absent_mut-absent,2,0.083333333,3258
46751,ant-strong_mut-absent,11,0.458333333,3258
46752,ant-strong_mut-strong,1,0.041666667,3258
46753,ant-strong_mut-weak,3,0.125,3258
46754,ant-weak_mut-absent,5,0.208333333,3258
46755,ant-weak_mut-strong,1,0.041666667,3258
46756,ant-weak_mut-weak,1,0.041666667,3258
46757,ant-absent_mut-absent,2,0.083333333,3257
46758,ant-absent_mut-weak,2,0.083333333,3257
46759,ant-strong_mut-absent,12,0.5,3257
46760,ant-strong_mut-strong,1,0.041666667,3257
46761,ant-strong_mut-weak,1,0.041666667,3257
46762,ant-weak_mut-absent,2,0.083333333,3257
46763,ant-weak_mut-strong,1,0.041666667,3257
46764,ant-weak_mut-weak,3,0.125,3257
46765,ant-absent_mut-absent,3,0.125,3256
46766,ant-strong_mut-absent,10,0.416666667,3256
46767,ant-strong_mut-strong,2,0.083333333,3256
46768,ant-strong_mut-weak,4,0.166666667,3256
46769,ant-weak_mut-absent,4,0.166666667,3256
46770,ant-weak_mut-weak,1,0.041666667,3256
46771,ant-absent_mut-absent,2,0.083333333,3255
46772,ant-strong_mut-absent,9,0.375,3255
46773,ant-strong_mut-strong,1,0.041666667,3255
46774,ant-strong_mut-weak,4,0.166666667,3255
46775,ant-weak_mut-absent,5,0.208333333,3255
46776,ant-weak_mut-strong,1,0.041666667,3255
46777,ant-weak_mut-weak,2,0.083333333,3255
46778,ant-absent_mut-absent,4,0.166666667,3254
46779,ant-absent_mut-weak,1,0.041666667,3254
46780,ant-strong_mut-absent,9,0.375,3254
46781,ant-strong_mut-strong,2,0.083333333,3254
46782,ant-strong_mut-weak,3,0.125,3254
46783,ant-weak_mut-absent,3,0.125,3254
46784,ant-weak_mut-weak,2,0.083333333,3254
46785,ant-absent_mut-absent,4,0.166666667,3253
46786,ant-strong_mut-absent,9,0.375,3253
46787,ant-strong_mut-strong,1,0.041666667,3253
46788,ant-strong_mut-weak,4,0.166666667,3253
46789,ant-weak_mut-absent,4,0.166666667,3253
46790,ant-weak_mut-strong,1,0.041666667,3253
46791,ant-weak_mut-weak,1,0.041666667,3253
46792,ant-absent_mut-absent,3,0.125,3252
46793,ant-absent_mut-strong,1,0.041666667,3252
46794,ant-absent_mut-weak,1,0.041666667,3252
46795,ant-strong_mut-absent,11,0.458333333,3252
46796,ant-strong_mut-strong,1,0.041666667,3252
46797,ant-strong_mut-weak,3,0.125,3252
46798,ant-weak_mut-absent,3,0.125,3252
46799,ant-weak_mut-weak,1,0.041666667,3252
46800,ant-absent_mut-absent,2,0.083333333,3251
46801,ant-absent_mut-strong,1,0.041666667,3251
46802,ant-absent_mut-weak,1,0.041666667,3251
46803,ant-strong_mut-absent,13,0.541666667,3251
46804,ant-strong_mut-weak,3,0.125,3251
46805,ant-weak_mut-absent,3,0.125,3251
46806,ant-weak_mut-strong,1,0.041666667,3251
46807,ant-absent_mut-absent,2,0.083333333,3250
46808,ant-absent_mut-weak,2,0.083333333,3250
46809,ant-strong_mut-absent,11,0.458333333,3250
46810,ant-strong_mut-strong,2,0.083333333,3250
46811,ant-strong_mut-weak,2,0.083333333,3250
46812,ant-weak_mut-absent,4,0.166666667,3250
46813,ant-weak_mut-weak,1,0.041666667,3250
46814,ant-absent_mut-absent,4,0.166666667,3249
46815,ant-strong_mut-absent,8,0.333333333,3249
46816,ant-strong_mut-strong,1,0.041666667,3249
46817,ant-strong_mut-weak,5,0.208333333,3249
46818,ant-weak_mut-absent,4,0.166666667,3249
46819,ant-weak_mut-strong,1,0.041666667,3249
46820,ant-weak_mut-weak,1,0.041666667,3249
46821,ant-absent_mut-absent,2,0.083333333,3248
46822,ant-absent_mut-weak,1,0.041666667,3248
46823,ant-strong_mut-absent,9,0.375,3248
46824,ant-strong_mut-strong,2,0.083333333,3248
46825,ant-strong_mut-weak,3,0.125,3248
46826,ant-weak_mut-absent,5,0.208333333,3248
46827,ant-weak_mut-weak,2,0.083333333,3248
46828,ant-absent_mut-absent,4,0.166666667,3247
46829,ant-absent_mut-weak,1,0.041666667,3247
46830,ant-strong_mut-absent,9,0.375,3247
46831,ant-strong_mut-strong,2,0.083333333,3247
46832,ant-strong_mut-weak,2,0.083333333,3247
46833,ant-weak_mut-absent,4,0.166666667,3247
46834,ant-weak_mut-weak,2,0.083333333,3247
46835,ant-absent_mut-absent,5,0.208333333,3246
46836,ant-strong_mut-absent,8,0.333333333,3246
46837,ant-strong_mut-strong,1,0.041666667,3246
46838,ant-strong_mut-weak,4,0.166666667,3246
46839,ant-weak_mut-absent,4,0.166666667,3246
46840,ant-weak_mut-strong,1,0.041666667,3246
46841,ant-weak_mut-weak,1,0.041666667,3246
46842,ant-absent_mut-absent,4,0.166666667,3245
46843,ant-absent_mut-weak,1,0.041666667,3245
46844,ant-strong_mut-absent,10,0.416666667,3245
46845,ant-strong_mut-strong,1,0.041666667,3245
46846,ant-strong_mut-weak,5,0.208333333,3245
46847,ant-weak_mut-absent,2,0.083333333,3245
46848,ant-weak_mut-strong,1,0.041666667,3245
46849,ant-absent_mut-absent,3,0.125,3244
46850,ant-absent_mut-strong,1,0.041666667,3244
46851,ant-strong_mut-absent,11,0.458333333,3244
46852,ant-strong_mut-strong,1,0.041666667,3244
46853,ant-strong_mut-weak,4,0.166666667,3244
46854,ant-weak_mut-absent,3,0.125,3244
46855,ant-weak_mut-weak,1,0.041666667,3244
46856,ant-absent_mut-absent,1,0.041666667,3243
46857,ant-strong_mut-absent,11,0.458333333,3243
46858,ant-strong_mut-strong,1,0.041666667,3243
46859,ant-strong_mut-weak,4,0.166666667,3243
46860,ant-weak_mut-absent,5,0.208333333,3243
46861,ant-weak_mut-strong,1,0.041666667,3243
46862,ant-weak_mut-weak,1,0.041666667,3243
46863,ant-absent_mut-absent,3,0.125,3242
46864,ant-absent_mut-strong,1,0.041666667,3242
46865,ant-strong_mut-absent,11,0.458333333,3242
46866,ant-strong_mut-weak,4,0.166666667,3242
46867,ant-weak_mut-absent,3,0.125,3242
46868,ant-weak_mut-strong,1,0.041666667,3242
46869,ant-weak_mut-weak,1,0.041666667,3242
46870,ant-absent_mut-absent,1,0.041666667,3241
46871,ant-absent_mut-strong,2,0.083333333,3241
46872,ant-strong_mut-absent,9,0.375,3241
46873,ant-strong_mut-weak,5,0.208333333,3241
46874,ant-weak_mut-absent,7,0.291666667,3241
46875,ant-absent_mut-absent,2,0.083333333,3240
46876,ant-absent_mut-weak,1,0.041666667,3240
46877,ant-strong_mut-absent,12,0.5,3240
46878,ant-strong_mut-strong,2,0.083333333,3240
46879,ant-strong_mut-weak,2,0.083333333,3240
46880,ant-weak_mut-absent,4,0.166666667,3240
46881,ant-weak_mut-weak,1,0.041666667,3240
46882,ant-absent_mut-absent,2,0.083333333,3239
46883,ant-absent_mut-strong,1,0.041666667,3239
46884,ant-absent_mut-weak,1,0.041666667,3239
46885,ant-strong_mut-absent,12,0.5,3239
46886,ant-strong_mut-strong,1,0.041666667,3239
46887,ant-strong_mut-weak,3,0.125,3239
46888,ant-weak_mut-absent,3,0.125,3239
46889,ant-weak_mut-weak,1,0.041666667,3239
46890,ant-absent_mut-absent,1,0.041666667,3238
46891,ant-absent_mut-weak,1,0.041666667,3238
46892,ant-strong_mut-absent,10,0.416666667,3238
46893,ant-strong_mut-strong,1,0.041666667,3238
46894,ant-strong_mut-weak,3,0.125,3238
46895,ant-weak_mut-absent,5,0.208333333,3238
46896,ant-weak_mut-strong,1,0.041666667,3238
46897,ant-weak_mut-weak,2,0.083333333,3238
46898,ant-absent_mut-absent,2,0.083333333,3237
46899,ant-absent_mut-weak,2,0.083333333,3237
46900,ant-strong_mut-absent,11,0.458333333,3237
46901,ant-strong_mut-strong,1,0.041666667,3237
46902,ant-strong_mut-weak,3,0.125,3237
46903,ant-weak_mut-absent,3,0.125,3237
46904,ant-weak_mut-strong,1,0.041666667,3237
46905,ant-weak_mut-weak,1,0.041666667,3237
46906,ant-absent_mut-absent,4,0.166666667,3236
46907,ant-absent_mut-weak,1,0.041666667,3236
46908,ant-strong_mut-absent,10,0.416666667,3236
46909,ant-strong_mut-strong,1,0.041666667,3236
46910,ant-strong_mut-weak,3,0.125,3236
46911,ant-weak_mut-absent,2,0.083333333,3236
46912,ant-weak_mut-strong,1,0.041666667,3236
46913,ant-weak_mut-weak,2,0.083333333,3236
46914,ant-absent_mut-absent,1,0.041666667,3235
46915,ant-absent_mut-weak,1,0.041666667,3235
46916,ant-strong_mut-absent,11,0.458333333,3235
46917,ant-strong_mut-strong,2,0.083333333,3235
46918,ant-strong_mut-weak,2,0.083333333,3235
46919,ant-weak_mut-absent,5,0.208333333,3235
46920,ant-weak_mut-weak,2,0.083333333,3235
46921,ant-absent_mut-absent,5,0.208333333,3234
46922,ant-absent_mut-weak,1,0.041666667,3234
46923,ant-strong_mut-absent,10,0.416666667,3234
46924,ant-strong_mut-strong,1,0.041666667,3234
46925,ant-strong_mut-weak,4,0.166666667,3234
46926,ant-weak_mut-absent,1,0.041666667,3234
46927,ant-weak_mut-strong,1,0.041666667,3234
46928,ant-weak_mut-weak,1,0.041666667,3234
46929,ant-absent_mut-strong,1,0.041666667,3233
46930,ant-absent_mut-weak,1,0.041666667,3233
46931,ant-strong_mut-absent,10,0.416666667,3233
46932,ant-strong_mut-strong,1,0.041666667,3233
46933,ant-strong_mut-weak,3,0.125,3233
46934,ant-weak_mut-absent,6,0.25,3233
46935,ant-weak_mut-weak,2,0.083333333,3233
46936,ant-absent_mut-absent,2,0.083333333,3232
46937,ant-absent_mut-weak,1,0.041666667,3232
46938,ant-strong_mut-absent,9,0.375,3232
46939,ant-strong_mut-strong,1,0.041666667,3232
46940,ant-strong_mut-weak,3,0.125,3232
46941,ant-weak_mut-absent,5,0.208333333,3232
46942,ant-weak_mut-strong,1,0.041666667,3232
46943,ant-weak_mut-weak,2,0.083333333,3232
46944,ant-absent_mut-absent,2,0.083333333,3231
46945,ant-absent_mut-weak,1,0.041666667,3231
46946,ant-strong_mut-absent,11,0.458333333,3231
46947,ant-strong_mut-strong,2,0.083333333,3231
46948,ant-strong_mut-weak,2,0.083333333,3231
46949,ant-weak_mut-absent,3,0.125,3231
46950,ant-weak_mut-weak,3,0.125,3231
46951,ant-absent_mut-absent,2,0.083333333,3230
46952,ant-absent_mut-strong,1,0.041666667,3230
46953,ant-absent_mut-weak,1,0.041666667,3230
46954,ant-strong_mut-absent,9,0.375,3230
46955,ant-strong_mut-strong,1,0.041666667,3230
46956,ant-strong_mut-weak,3,0.125,3230
46957,ant-weak_mut-absent,5,0.208333333,3230
46958,ant-weak_mut-weak,2,0.083333333,3230
46959,ant-absent_mut-absent,2,0.083333333,3229
46960,ant-absent_mut-weak,1,0.041666667,3229
46961,ant-strong_mut-absent,11,0.458333333,3229
46962,ant-strong_mut-strong,2,0.083333333,3229
46963,ant-strong_mut-weak,2,0.083333333,3229
46964,ant-weak_mut-absent,5,0.208333333,3229
46965,ant-weak_mut-weak,1,0.041666667,3229
46966,ant-absent_mut-absent,3,0.125,3228
46967,ant-absent_mut-weak,1,0.041666667,3228
46968,ant-strong_mut-absent,10,0.416666667,3228
46969,ant-strong_mut-strong,2,0.083333333,3228
46970,ant-strong_mut-weak,2,0.083333333,3228
46971,ant-weak_mut-absent,3,0.125,3228
46972,ant-weak_mut-weak,3,0.125,3228
46973,ant-absent_mut-absent,3,0.125,3227
46974,ant-absent_mut-weak,1,0.041666667,3227
46975,ant-strong_mut-absent,10,0.416666667,3227
46976,ant-strong_mut-strong,2,0.083333333,3227
46977,ant-strong_mut-weak,4,0.166666667,3227
46978,ant-weak_mut-absent,3,0.125,3227
46979,ant-weak_mut-weak,1,0.041666667,3227
46980,ant-absent_mut-absent,3,0.125,3226
46981,ant-absent_mut-weak,2,0.083333333,3226
46982,ant-strong_mut-absent,11,0.458333333,3226
46983,ant-strong_mut-strong,2,0.083333333,3226
46984,ant-strong_mut-weak,2,0.083333333,3226
46985,ant-weak_mut-absent,2,0.083333333,3226
46986,ant-weak_mut-weak,2,0.083333333,3226
46987,ant-absent_mut-absent,3,0.125,3225
46988,ant-strong_mut-absent,8,0.333333333,3225
46989,ant-strong_mut-strong,2,0.083333333,3225
46990,ant-strong_mut-weak,3,0.125,3225
46991,ant-weak_mut-absent,6,0.25,3225
46992,ant-weak_mut-weak,2,0.083333333,3225
46993,ant-absent_mut-weak,2,0.083333333,3224
46994,ant-strong_mut-absent,13,0.541666667,3224
46995,ant-strong_mut-weak,2,0.083333333,3224
46996,ant-weak_mut-absent,4,0.166666667,3224
46997,ant-weak_mut-strong,2,0.083333333,3224
46998,ant-weak_mut-weak,1,0.041666667,3224
46999,ant-absent_mut-absent,3,0.125,3223
47000,ant-absent_mut-strong,1,0.041666667,3223
47001,ant-strong_mut-absent,11,0.458333333,3223
47002,ant-strong_mut-strong,1,0.041666667,3223
47003,ant-strong_mut-weak,3,0.125,3223
47004,ant-weak_mut-absent,4,0.166666667,3223
47005,ant-weak_mut-weak,1,0.041666667,3223
47006,ant-absent_mut-absent,3,0.125,3222
47007,ant-absent_mut-weak,1,0.041666667,3222
47008,ant-strong_mut-absent,11,0.458333333,3222
47009,ant-strong_mut-strong,1,0.041666667,3222
47010,ant-strong_mut-weak,3,0.125,3222
47011,ant-weak_mut-absent,3,0.125,3222
47012,ant-weak_mut-strong,1,0.041666667,3222
47013,ant-weak_mut-weak,1,0.041666667,3222
47014,ant-absent_mut-absent,3,0.125,3221
47015,ant-absent_mut-strong,1,0.041666667,3221
47016,ant-absent_mut-weak,1,0.041666667,3221
47017,ant-strong_mut-absent,10,0.416666667,3221
47018,ant-strong_mut-weak,5,0.208333333,3221
47019,ant-weak_mut-absent,3,0.125,3221
47020,ant-weak_mut-strong,1,0.041666667,3221
47021,ant-absent_mut-absent,3,0.125,3220
47022,ant-absent_mut-weak,2,0.083333333,3220
47023,ant-strong_mut-absent,8,0.333333333,3220
47024,ant-strong_mut-strong,2,0.083333333,3220
47025,ant-strong_mut-weak,4,0.166666667,3220
47026,ant-weak_mut-absent,5,0.208333333,3220
47027,ant-absent_mut-absent,1,0.041666667,3219
47028,ant-absent_mut-strong,1,0.041666667,3219
47029,ant-absent_mut-weak,1,0.041666667,3219
47030,ant-strong_mut-absent,9,0.375,3219
47031,ant-strong_mut-strong,1,0.041666667,3219
47032,ant-strong_mut-weak,5,0.208333333,3219
47033,ant-weak_mut-absent,6,0.25,3219
47034,ant-absent_mut-absent,3,0.125,3218
47035,ant-strong_mut-absent,10,0.416666667,3218
47036,ant-strong_mut-strong,1,0.041666667,3218
47037,ant-strong_mut-weak,4,0.166666667,3218
47038,ant-weak_mut-absent,4,0.166666667,3218
47039,ant-weak_mut-strong,1,0.041666667,3218
47040,ant-weak_mut-weak,1,0.041666667,3218
47041,ant-absent_mut-absent,1,0.041666667,3217
47042,ant-absent_mut-strong,1,0.041666667,3217
47043,ant-absent_mut-weak,1,0.041666667,3217
47044,ant-strong_mut-absent,10,0.416666667,3217
47045,ant-strong_mut-strong,1,0.041666667,3217
47046,ant-strong_mut-weak,3,0.125,3217
47047,ant-weak_mut-absent,6,0.25,3217
47048,ant-weak_mut-weak,1,0.041666667,3217
47049,ant-absent_mut-absent,1,0.041666667,3216
47050,ant-absent_mut-weak,1,0.041666667,3216
47051,ant-strong_mut-absent,11,0.458333333,3216
47052,ant-strong_mut-strong,2,0.083333333,3216
47053,ant-strong_mut-weak,2,0.083333333,3216
47054,ant-weak_mut-absent,5,0.208333333,3216
47055,ant-weak_mut-weak,2,0.083333333,3216
47056,ant-absent_mut-absent,2,0.083333333,3215
47057,ant-strong_mut-absent,9,0.375,3215
47058,ant-strong_mut-weak,4,0.166666667,3215
47059,ant-weak_mut-absent,6,0.25,3215
47060,ant-weak_mut-strong,2,0.083333333,3215
47061,ant-weak_mut-weak,1,0.041666667,3215
47062,ant-absent_mut-absent,1,0.041666667,3214
47063,ant-absent_mut-strong,1,0.041666667,3214
47064,ant-absent_mut-weak,3,0.125,3214
47065,ant-strong_mut-absent,12,0.5,3214
47066,ant-strong_mut-weak,2,0.083333333,3214
47067,ant-weak_mut-absent,3,0.125,3214
47068,ant-weak_mut-strong,1,0.041666667,3214
47069,ant-weak_mut-weak,1,0.041666667,3214
47070,ant-absent_mut-absent,4,0.166666667,3213
47071,ant-absent_mut-weak,2,0.083333333,3213
47072,ant-strong_mut-absent,12,0.5,3213
47073,ant-strong_mut-strong,1,0.041666667,3213
47074,ant-strong_mut-weak,3,0.125,3213
47075,ant-weak_mut-absent,1,0.041666667,3213
47076,ant-weak_mut-strong,1,0.041666667,3213
47077,ant-absent_mut-strong,1,0.041666667,3212
47078,ant-absent_mut-weak,4,0.166666667,3212
47079,ant-strong_mut-absent,13,0.541666667,3212
47080,ant-strong_mut-strong,1,0.041666667,3212
47081,ant-strong_mut-weak,1,0.041666667,3212
47082,ant-weak_mut-absent,3,0.125,3212
47083,ant-weak_mut-weak,1,0.041666667,3212
47084,ant-absent_mut-absent,3,0.125,3211
47085,ant-absent_mut-strong,1,0.041666667,3211
47086,ant-absent_mut-weak,2,0.083333333,3211
47087,ant-strong_mut-absent,10,0.416666667,3211
47088,ant-strong_mut-strong,1,0.041666667,3211
47089,ant-strong_mut-weak,2,0.083333333,3211
47090,ant-weak_mut-absent,3,0.125,3211
47091,ant-weak_mut-weak,2,0.083333333,3211
47092,ant-absent_mut-absent,2,0.083333333,3210
47093,ant-absent_mut-weak,2,0.083333333,3210
47094,ant-strong_mut-absent,12,0.5,3210
47095,ant-strong_mut-strong,2,0.083333333,3210
47096,ant-strong_mut-weak,2,0.083333333,3210
47097,ant-weak_mut-absent,3,0.125,3210
47098,ant-weak_mut-weak,1,0.041666667,3210
47099,ant-absent_mut-absent,2,0.083333333,3209
47100,ant-absent_mut-strong,1,0.041666667,3209
47101,ant-strong_mut-absent,11,0.458333333,3209
47102,ant-strong_mut-strong,1,0.041666667,3209
47103,ant-strong_mut-weak,3,0.125,3209
47104,ant-weak_mut-absent,4,0.166666667,3209
47105,ant-weak_mut-weak,2,0.083333333,3209
47106,ant-absent_mut-absent,1,0.041666667,3208
47107,ant-strong_mut-absent,11,0.458333333,3208
47108,ant-strong_mut-strong,1,0.041666667,3208
47109,ant-strong_mut-weak,3,0.125,3208
47110,ant-weak_mut-absent,5,0.208333333,3208
47111,ant-weak_mut-strong,1,0.041666667,3208
47112,ant-weak_mut-weak,2,0.083333333,3208
47113,ant-absent_mut-absent,4,0.166666667,3207
47114,ant-strong_mut-absent,11,0.458333333,3207
47115,ant-strong_mut-strong,1,0.041666667,3207
47116,ant-strong_mut-weak,1,0.041666667,3207
47117,ant-weak_mut-absent,4,0.166666667,3207
47118,ant-weak_mut-strong,1,0.041666667,3207
47119,ant-weak_mut-weak,2,0.083333333,3207
47120,ant-absent_mut-absent,2,0.083333333,3206
47121,ant-absent_mut-weak,1,0.041666667,3206
47122,ant-strong_mut-absent,10,0.416666667,3206
47123,ant-strong_mut-strong,2,0.083333333,3206
47124,ant-strong_mut-weak,3,0.125,3206
47125,ant-weak_mut-absent,5,0.208333333,3206
47126,ant-weak_mut-weak,1,0.041666667,3206
47127,ant-absent_mut-absent,4,0.166666667,3205
47128,ant-strong_mut-absent,13,0.541666667,3205
47129,ant-strong_mut-strong,2,0.083333333,3205
47130,ant-strong_mut-weak,2,0.083333333,3205
47131,ant-weak_mut-absent,1,0.041666667,3205
47132,ant-weak_mut-weak,2,0.083333333,3205
47133,ant-absent_mut-absent,1,0.041666667,3204
47134,ant-absent_mut-weak,1,0.041666667,3204
47135,ant-strong_mut-absent,9,0.375,3204
47136,ant-strong_mut-strong,2,0.083333333,3204
47137,ant-strong_mut-weak,3,0.125,3204
47138,ant-weak_mut-absent,7,0.291666667,3204
47139,ant-weak_mut-weak,1,0.041666667,3204
47140,ant-absent_mut-absent,3,0.125,3203
47141,ant-absent_mut-weak,2,0.083333333,3203
47142,ant-strong_mut-absent,9,0.375,3203
47143,ant-strong_mut-strong,1,0.041666667,3203
47144,ant-strong_mut-weak,4,0.166666667,3203
47145,ant-weak_mut-absent,4,0.166666667,3203
47146,ant-weak_mut-strong,1,0.041666667,3203
47147,ant-absent_mut-absent,1,0.041666667,3202
47148,ant-absent_mut-weak,1,0.041666667,3202
47149,ant-strong_mut-absent,9,0.375,3202
47150,ant-strong_mut-strong,2,0.083333333,3202
47151,ant-strong_mut-weak,4,0.166666667,3202
47152,ant-weak_mut-absent,6,0.25,3202
47153,ant-weak_mut-weak,1,0.041666667,3202
47154,ant-absent_mut-absent,3,0.125,3201
47155,ant-absent_mut-weak,2,0.083333333,3201
47156,ant-strong_mut-absent,10,0.416666667,3201
47157,ant-strong_mut-strong,1,0.041666667,3201
47158,ant-strong_mut-weak,3,0.125,3201
47159,ant-weak_mut-absent,3,0.125,3201
47160,ant-weak_mut-strong,1,0.041666667,3201
47161,ant-weak_mut-weak,1,0.041666667,3201
47162,ant-absent_mut-absent,5,0.208333333,3200
47163,ant-strong_mut-absent,8,0.333333333,3200
47164,ant-strong_mut-strong,1,0.041666667,3200
47165,ant-strong_mut-weak,4,0.166666667,3200
47166,ant-weak_mut-absent,4,0.166666667,3200
47167,ant-weak_mut-strong,1,0.041666667,3200
47168,ant-weak_mut-weak,1,0.041666667,3200
47169,ant-absent_mut-absent,3,0.125,3199
47170,ant-strong_mut-absent,9,0.375,3199
47171,ant-strong_mut-strong,1,0.041666667,3199
47172,ant-strong_mut-weak,5,0.208333333,3199
47173,ant-weak_mut-absent,5,0.208333333,3199
47174,ant-weak_mut-strong,1,0.041666667,3199
47175,ant-absent_mut-absent,2,0.083333333,3198
47176,ant-strong_mut-absent,10,0.416666667,3198
47177,ant-strong_mut-strong,2,0.083333333,3198
47178,ant-strong_mut-weak,3,0.125,3198
47179,ant-weak_mut-absent,6,0.25,3198
47180,ant-weak_mut-weak,1,0.041666667,3198
47181,ant-absent_mut-absent,3,0.125,3197
47182,ant-absent_mut-strong,1,0.041666667,3197
47183,ant-absent_mut-weak,1,0.041666667,3197
47184,ant-strong_mut-absent,9,0.375,3197
47185,ant-strong_mut-strong,1,0.041666667,3197
47186,ant-strong_mut-weak,3,0.125,3197
47187,ant-weak_mut-absent,5,0.208333333,3197
47188,ant-weak_mut-weak,1,0.041666667,3197
47189,ant-absent_mut-absent,2,0.083333333,3196
47190,ant-absent_mut-weak,1,0.041666667,3196
47191,ant-strong_mut-absent,10,0.416666667,3196
47192,ant-strong_mut-strong,2,0.083333333,3196
47193,ant-strong_mut-weak,3,0.125,3196
47194,ant-weak_mut-absent,4,0.166666667,3196
47195,ant-weak_mut-weak,2,0.083333333,3196
47196,ant-absent_mut-strong,2,0.083333333,3195
47197,ant-strong_mut-absent,11,0.458333333,3195
47198,ant-strong_mut-weak,4,0.166666667,3195
47199,ant-weak_mut-absent,6,0.25,3195
47200,ant-weak_mut-weak,1,0.041666667,3195
47201,ant-absent_mut-absent,1,0.041666667,3194
47202,ant-absent_mut-strong,1,0.041666667,3194
47203,ant-strong_mut-absent,10,0.416666667,3194
47204,ant-strong_mut-strong,1,0.041666667,3194
47205,ant-strong_mut-weak,5,0.208333333,3194
47206,ant-weak_mut-absent,6,0.25,3194
47207,ant-absent_mut-absent,4,0.166666667,3193
47208,ant-absent_mut-weak,1,0.041666667,3193
47209,ant-strong_mut-absent,7,0.291666667,3193
47210,ant-strong_mut-strong,2,0.083333333,3193
47211,ant-strong_mut-weak,5,0.208333333,3193
47212,ant-weak_mut-absent,5,0.208333333,3193
47213,ant-absent_mut-absent,5,0.208333333,3192
47214,ant-strong_mut-absent,8,0.333333333,3192
47215,ant-strong_mut-strong,2,0.083333333,3192
47216,ant-strong_mut-weak,5,0.208333333,3192
47217,ant-weak_mut-absent,4,0.166666667,3192
47218,ant-absent_mut-absent,4,0.166666667,3191
47219,ant-absent_mut-strong,1,0.041666667,3191
47220,ant-strong_mut-absent,10,0.416666667,3191
47221,ant-strong_mut-strong,1,0.041666667,3191
47222,ant-strong_mut-weak,4,0.166666667,3191
47223,ant-weak_mut-absent,2,0.083333333,3191
47224,ant-weak_mut-weak,2,0.083333333,3191
47225,ant-absent_mut-absent,3,0.125,3190
47226,ant-strong_mut-absent,9,0.375,3190
47227,ant-strong_mut-strong,2,0.083333333,3190
