"","iteration","Absent","Mutualism_Antagonism","StrongW_Antagonism","StrongW_Mutualism"
"998","1896",13,8,27,22
"999","1897",16,4,28,22
"1000","1898",17,8,24,21
"1001","1899",9,6,31,24
"1002","19",17,12,23,18
"1003","190",16,13,22,19
"1004","1900",17,11,24,18
"1005","1901",17,12,23,18
"1006","1902",14,8,29,19
"1007","1903",15,11,24,20
"1008","1904",11,4,32,23
"1009","1905",12,8,27,23
"1010","1906",17,13,23,17
"1011","1907",18,10,25,17
"1012","1908",15,11,25,19
"1013","1909",16,8,26,20
"1014","191",13,10,25,22
"1015","1910",14,8,26,22
"1016","1911",15,7,29,19
"1017","1912",16,10,25,19
"1018","1913",16,12,24,18
"1019","1914",15,10,27,18
"1020","1915",12,9,24,25
"1021","1916",16,15,22,17
"1022","1917",18,9,26,17
"1023","1918",14,8,30,18
"1024","1919",18,12,23,17
"1025","192",16,11,25,18
"1026","1920",17,5,32,16
"1027","1921",15,9,27,19
"1028","1922",12,8,27,23
"1029","1923",18,10,22,20
"1030","1924",16,5,29,20
"1031","1925",13,8,26,23
"1032","1926",15,7,25,23
"1033","1927",17,8,27,18
"1034","1928",19,9,25,17
"1035","1929",18,10,23,19
"1036","193",19,7,26,18
"1037","1930",13,8,26,23
"1038","1931",15,15,24,16
"1039","1932",18,10,25,17
"1040","1933",19,8,24,19
"1041","1934",17,9,27,17
"1042","1935",14,10,26,20
"1043","1936",18,10,27,15
"1044","1937",14,9,27,20
"1045","1938",14,14,25,17
"1046","1939",15,7,26,22
"1047","194",15,11,24,20
"1048","1940",15,9,27,19
"1049","1941",16,10,24,20
"1050","1942",18,8,27,17
"1051","1943",15,10,26,19
"1052","1944",15,11,24,20
"1053","1945",17,16,22,15
"1054","1946",13,11,24,22
"1055","1947",15,8,24,23
"1056","1948",18,10,22,20
"1057","1949",16,10,25,19
"1058","195",12,6,29,23
"1059","1950",11,8,28,23
"1060","1951",15,13,25,17
"1061","1952",10,6,30,24
"1062","1953",13,11,26,20
"1063","1954",17,10,24,19
"1064","1955",18,12,24,16
"1065","1956",15,13,25,17
"1066","1957",14,13,25,18
"1067","1958",16,7,26,21
"1068","1959",18,11,22,19
"1069","196",13,12,28,17
"1070","1960",15,9,28,18
"1071","1961",12,7,29,22
"1072","1962",10,8,28,24
"1073","1963",12,7,28,23
"1074","1964",14,10,25,21
"1075","1965",13,9,26,22
"1076","1966",17,12,25,16
"1077","1967",13,9,26,22
"1078","1968",14,9,27,20
"1079","1969",16,12,21,21
"1080","197",12,9,28,21
"1081","1970",10,5,31,24
"1082","1971",12,12,25,21
"1083","1972",15,7,25,23
"1084","1973",15,9,29,17
"1085","1974",18,12,24,16
"1086","1975",14,7,26,23
"1087","1976",12,9,26,23
"1088","1977",16,6,29,19
"1089","1978",14,7,29,20
"1090","1979",14,8,27,21
"1091","198",12,10,26,22
"1092","1980",13,9,27,21
"1093","1981",16,11,23,20
"1094","1982",11,10,27,22
"1095","1983",17,10,26,17
"1096","1984",15,7,28,20
"1097","1985",15,10,23,22
"1098","1986",16,11,23,20
"1099","1987",15,8,25,22
"1100","1988",11,8,27,24
"1101","1989",12,13,25,20
"1102","199",15,10,25,20
"1103","1990",15,15,21,19
"1104","1991",18,11,23,18
"1105","1992",16,11,25,18
"1106","1993",16,3,27,24
"1107","1994",15,10,26,19
"1108","1995",14,10,25,21
"1109","1996",14,7,29,20
"1110","1997",17,8,26,19
"1111","1998",13,7,29,21
"1112","1999",18,13,21,18
"1113","2",15,13,24,18
"1114","20",17,11,24,18
"1115","200",18,13,22,17
"1116","2000",19,12,22,17
"1117","2001",12,8,25,25
"1118","2002",18,12,23,17
"1119","2003",19,12,20,19
"1120","2004",13,9,27,21
"1121","2005",16,11,28,15
"1122","2006",18,8,24,20
"1123","2007",21,15,21,13
"1124","2008",11,11,27,21
"1125","2009",14,7,29,20
"1126","201",15,14,26,15
"1127","2010",18,11,25,16
"1128","2011",19,12,23,16
"1129","2012",15,9,25,21
"1130","2013",13,8,28,21
"1131","2014",14,9,26,21
"1132","2015",20,10,22,18
"1133","2016",16,11,27,16
"1134","2017",14,8,25,23
"1135","2018",14,8,25,23
"1136","2019",14,9,26,21
"1137","202",18,10,26,16
"1138","2020",19,12,24,15
"1139","2021",17,8,26,19
"1140","2022",16,8,26,20
"1141","2023",13,11,28,18
"1142","2024",16,9,23,22
"1143","2025",15,8,29,18
"1144","2026",16,9,26,19
"1145","2027",16,5,27,22
"1146","2028",16,8,27,19
"1147","2029",12,6,30,22
"1148","203",13,8,30,19
"1149","2030",18,13,23,16
"1150","2031",14,6,29,21
"1151","2032",12,8,30,20
"1152","2033",15,6,29,20
"1153","2034",12,6,26,26
"1154","2035",17,7,29,17
"1155","2036",23,10,23,14
"1156","2037",15,12,24,19
"1157","2038",13,7,28,22
"1158","2039",15,7,27,21
"1159","204",15,9,26,20
"1160","2040",14,11,28,17
"1161","2041",15,6,28,21
"1162","2042",15,7,27,21
"1163","2043",16,9,24,21
"1164","2044",13,6,28,23
"1165","2045",13,4,29,24
"1166","2046",13,6,26,25
"1167","2047",17,7,25,21
"1168","2048",12,9,26,23
"1169","2049",15,9,24,22
"1170","205",18,8,25,19
"1171","2050",12,7,28,23
"1172","2051",18,14,23,15
"1173","2052",12,8,30,20
"1174","2053",15,10,26,19
"1175","2054",16,8,25,21
"1176","2055",18,8,26,18
"1177","2056",19,11,25,15
"1178","2057",15,9,24,22
"1179","2058",15,9,25,21
"1180","2059",16,10,25,19
"1181","206",11,7,29,23
"1182","2060",14,9,26,21
"1183","2061",13,9,28,20
"1184","2062",16,11,23,20
"1185","2063",15,8,30,17
"1186","2064",15,9,29,17
"1187","2065",15,10,25,20
"1188","2066",12,8,29,21
"1189","2067",15,8,27,20
"1190","2068",15,9,26,20
"1191","2069",12,4,30,24
"1192","207",13,9,25,23
"1193","2070",18,8,26,18
"1194","2071",20,10,23,17
"1195","2072",16,8,29,17
"1196","2073",13,10,25,22
"1197","2074",15,8,25,22
"1198","2075",20,12,23,15
"1199","2076",17,14,19,20
"1200","2077",12,6,30,22
"1201","2078",14,7,29,20
"1202","2079",10,6,30,24
"1203","208",12,8,27,23
"1204","2080",14,11,22,23
"1205","2081",13,10,26,21
"1206","2082",13,7,28,22
"1207","2083",12,7,26,25
"1208","2084",19,14,21,16
"1209","2085",19,12,22,17
"1210","2086",19,13,21,17
"1211","2087",14,8,29,19
"1212","2088",11,11,26,22
"1213","2089",18,8,25,19
"1214","209",20,15,20,15
"1215","2090",17,9,26,18
"1216","2091",14,7,30,19
"1217","2092",14,10,25,21
"1218","2093",14,7,31,18
"1219","2094",13,6,30,21
"1220","2095",15,12,24,19
"1221","2096",17,8,27,18
"1222","2097",16,11,26,17
"1223","2098",12,10,27,21
"1224","2099",9,11,29,21
"1225","21",13,9,25,23
"1226","210",14,10,24,22
"1227","2100",14,10,22,24
"1228","2101",18,7,25,20
"1229","2102",16,11,26,17
"1230","2103",16,6,28,20
"1231","2104",12,10,28,20
"1232","2105",17,13,25,15
"1233","2106",16,11,22,21
"1234","2107",14,10,26,20
"1235","2108",11,9,29,21
"1236","2109",17,6,28,19
"1237","211",14,8,26,22
"1238","2110",15,5,28,22
"1239","2111",15,4,27,24
"1240","2112",12,8,26,24
"1241","2113",14,12,26,18
"1242","2114",10,8,28,24
"1243","2115",14,10,25,21
"1244","2116",18,13,23,16
"1245","2117",13,11,27,19
"1246","2118",14,12,24,20
"1247","2119",17,8,27,18
"1248","212",18,12,25,15
"1249","2120",18,7,28,17
"1250","2121",17,6,26,21
"1251","2122",15,8,27,20
"1252","2123",18,11,23,18
"1253","2124",12,12,27,19
"1254","2125",10,10,26,24
"1255","2126",13,7,29,21
"1256","2127",14,9,27,20
"1257","2128",14,11,23,22
"1258","2129",17,9,25,19
"1259","213",19,14,24,13
"1260","2130",17,10,26,17
"1261","2131",15,9,26,20
"1262","2132",13,7,27,23
"1263","2133",16,15,22,17
"1264","2134",19,11,22,18
"1265","2135",11,8,28,23
"1266","2136",17,12,23,18
"1267","2137",13,13,24,20
"1268","2138",20,12,21,17
"1269","2139",12,9,27,22
"1270","214",15,10,23,22
"1271","2140",19,8,24,19
"1272","2141",14,7,29,20
"1273","2142",15,8,26,21
"1274","2143",15,8,27,20
"1275","2144",15,7,25,23
"1276","2145",16,6,27,21
"1277","2146",9,3,26,32
"1278","2147",14,9,26,21
"1279","2148",15,6,26,23
"1280","2149",15,7,28,20
"1281","215",15,6,29,20
"1282","2150",14,11,25,20
"1283","2151",15,10,25,20
"1284","2152",14,9,26,21
"1285","2153",19,6,23,22
"1286","2154",17,6,26,21
"1287","2155",14,7,28,21
"1288","2156",17,7,24,22
"1289","2157",19,12,23,16
"1290","2158",15,9,24,22
"1291","2159",14,6,29,21
"1292","216",14,8,26,22
"1293","2160",17,9,24,20
"1294","2161",12,10,27,21
"1295","2162",19,6,27,18
"1296","2163",22,9,25,14
"1297","2164",19,5,28,18
"1298","2165",17,8,23,22
"1299","2166",17,9,24,20
"1300","2167",20,8,28,14
"1301","2168",17,9,27,17
"1302","2169",16,7,29,18
"1303","217",19,8,26,17
"1304","2170",17,10,24,19
"1305","2171",13,6,27,24
"1306","2172",15,7,28,20
"1307","2173",16,6,27,21
"1308","2174",20,10,23,17
"1309","2175",18,11,25,16
"1310","2176",13,8,27,22
"1311","2177",16,6,27,21
"1312","2178",21,13,21,15
"1313","2179",16,10,26,18
"1314","218",15,9,24,22
"1315","2180",13,9,29,19
"1316","2181",15,8,26,21
"1317","2182",19,10,25,16
"1318","2183",15,10,26,19
"1319","2184",16,14,23,17
"1320","2185",12,8,29,21
"1321","2186",18,8,27,17
"1322","2187",12,7,30,21
"1323","2188",16,7,24,23
"1324","2189",10,12,27,21
"1325","219",15,7,28,20
"1326","2190",18,10,22,20
"1327","2191",16,10,23,21
"1328","2192",17,1,31,21
"1329","2193",12,10,26,22
"1330","2194",16,8,27,19
"1331","2195",15,13,22,20
"1332","2196",12,8,27,23
"1333","2197",17,13,22,18
"1334","2198",11,7,28,24
"1335","2199",14,10,28,18
"1336","22",15,9,26,20
"1337","220",19,11,24,16
"1338","2200",17,12,22,19
"1339","2201",15,8,24,23
"1340","2202",14,12,23,21
"1341","2203",17,14,22,17
"1342","2204",15,12,25,18
"1343","2205",15,14,22,19
"1344","2206",14,12,24,20
"1345","2207",17,7,25,21
"1346","2208",15,11,25,19
"1347","2209",16,11,26,17
"1348","221",14,10,26,20
"1349","2210",11,8,27,24
"1350","2211",11,10,25,24
"1351","2212",11,9,26,24
"1352","2213",16,13,23,18
"1353","2214",17,10,24,19
"1354","2215",11,5,29,25
"1355","2216",14,10,26,20
"1356","2217",19,11,26,14
"1357","2218",13,7,25,25
"1358","2219",15,9,25,21
"1359","222",18,10,27,15
"1360","2220",19,7,27,17
"1361","2221",14,9,27,20
"1362","2222",17,8,25,20
"1363","2223",18,12,25,15
"1364","2224",19,10,25,16
"1365","2225",17,17,19,17
"1366","2226",17,10,23,20
"1367","2227",13,8,28,21
"1368","2228",19,10,22,19
"1369","2229",17,8,25,20
"1370","223",15,6,26,23
"1371","2230",18,7,23,22
"1372","2231",11,9,29,21
"1373","2232",15,10,25,20
"1374","2233",14,8,26,22
"1375","2234",13,8,26,23
"1376","2235",17,7,26,20
"1377","2236",14,9,27,20
"1378","2237",15,9,24,22
"1379","2238",12,9,26,23
"1380","2239",15,6,28,21
"1381","224",15,8,24,23
"1382","2240",16,8,27,19
"1383","2241",17,8,27,18
"1384","2242",19,9,24,18
"1385","2243",11,7,27,25
"1386","2244",16,11,26,17
"1387","2245",12,3,31,24
"1388","2246",12,6,30,22
"1389","2247",18,8,25,19
"1390","2248",14,8,26,22
"1391","2249",13,11,24,22
"1392","225",13,6,28,23
"1393","2250",15,11,25,19
"1394","2251",15,10,23,22
"1395","2252",15,11,26,18
"1396","2253",14,6,28,22
"1397","2254",16,8,28,18
"1398","2255",18,6,27,19
"1399","2256",14,10,24,22
"1400","2257",17,13,22,18
"1401","2258",15,10,27,18
"1402","2259",14,7,28,21
"1403","226",11,7,29,23
"1404","2260",17,13,22,18
"1405","2261",11,9,29,21
"1406","2262",16,10,25,19
"1407","2263",15,10,24,21
"1408","2264",16,7,28,19
"1409","2265",14,8,24,24
"1410","2266",14,8,28,20
"1411","2267",16,10,26,18
"1412","2268",17,10,23,20
"1413","2269",17,10,25,18
"1414","227",14,12,25,19
"1415","2270",19,8,24,19
"1416","2271",13,11,26,20
"1417","2272",23,13,23,11
"1418","2273",16,6,28,20
"1419","2274",16,8,27,19
"1420","2275",15,11,23,21
"1421","2276",15,8,29,18
"1422","2277",18,12,21,19
"1423","2278",15,11,22,22
"1424","2279",17,8,25,20
"1425","228",18,11,25,16
"1426","2280",12,8,27,23
"1427","2281",20,8,25,17
"1428","2282",15,8,25,22
"1429","2283",15,9,27,19
"1430","2284",18,11,23,18
"1431","2285",15,4,30,21
"1432","2286",16,9,25,20
"1433","2287",11,5,31,23
"1434","2288",17,11,26,16
"1435","2289",11,6,30,23
"1436","229",18,11,26,15
"1437","2290",14,3,31,22
"1438","2291",16,8,28,18
"1439","2292",17,11,22,20
"1440","2293",14,9,25,22
"1441","2294",12,9,28,21
"1442","2295",17,9,29,15
"1443","2296",19,10,24,17
"1444","2297",17,12,25,16
"1445","2298",23,12,21,14
"1446","2299",12,9,27,22
"1447","23",18,14,23,15
"1448","230",12,9,25,24
"1449","2300",13,10,26,21
"1450","2301",15,6,30,19
"1451","2302",15,9,26,20
"1452","2303",13,9,26,22
"1453","2304",13,6,30,21
"1454","2305",16,9,22,23
"1455","2306",15,11,23,21
"1456","2307",16,11,23,20
"1457","2308",19,8,24,19
"1458","2309",24,14,20,12
"1459","231",13,7,31,19
"1460","2310",12,8,28,22
"1461","2311",13,3,33,21
"1462","2312",17,10,24,19
"1463","2313",12,13,24,21
"1464","2314",13,9,26,22
"1465","2315",17,7,28,18
"1466","2316",17,11,26,16
"1467","2317",14,8,26,22
"1468","2318",16,8,23,23
"1469","2319",13,11,25,21
"1470","232",15,8,26,21
"1471","2320",16,5,26,23
"1472","2321",18,10,25,17
"1473","2322",15,7,27,21
"1474","2323",19,14,22,15
"1475","2324",13,10,22,25
"1476","2325",14,8,27,21
"1477","2326",18,12,23,17
"1478","2327",14,3,27,26
"1479","2328",18,12,24,16
"1480","2329",16,10,25,19
"1481","233",17,11,21,21
"1482","2330",11,6,30,23
"1483","2331",15,7,29,19
"1484","2332",12,7,27,24
"1485","2333",16,10,26,18
"1486","2334",18,8,26,18
"1487","2335",13,9,27,21
"1488","2336",18,12,24,16
"1489","2337",14,8,28,20
"1490","2338",15,15,21,19
"1491","2339",15,6,27,22
"1492","234",18,13,25,14
"1493","2340",15,7,28,20
"1494","2341",19,13,23,15
"1495","2342",14,10,26,20
"1496","2343",13,6,29,22
"1497","2344",14,10,27,19
"1498","2345",20,12,22,16
"1499","2346",18,13,23,16
"1500","2347",15,10,23,22
"1501","2348",16,12,23,19
"1502","2349",18,13,23,16
"1503","235",16,12,23,19
"1504","2350",16,10,23,21
"1505","2351",14,11,24,21
"1506","2352",14,9,23,24
"1507","2353",17,15,23,15
"1508","2354",18,13,21,18
"1509","2355",17,9,25,19
"1510","2356",14,8,26,22
"1511","2357",15,11,23,21
"1512","2358",17,9,23,21
"1513","2359",14,9,26,21
"1514","236",18,6,28,18
"1515","2360",13,11,28,18
"1516","2361",16,10,26,18
"1517","2362",23,15,17,15
"1518","2363",14,10,25,21
"1519","2364",20,7,26,17
"1520","2365",13,9,25,23
"1521","2366",14,5,27,24
"1522","2367",13,9,25,23
"1523","2368",10,10,29,21
"1524","2369",15,12,24,19
"1525","237",11,7,30,22
"1526","2370",13,6,28,23
"1527","2371",15,8,27,20
"1528","2372",14,10,25,21
"1529","2373",16,7,24,23
"1530","2374",20,9,25,16
"1531","2375",16,12,23,19
"1532","2376",16,13,23,18
"1533","2377",21,10,24,15
"1534","2378",15,6,27,22
"1535","2379",13,13,22,22
"1536","238",17,11,24,18
"1537","2380",14,13,25,18
"1538","2381",15,8,28,19
"1539","2382",14,6,27,23
"1540","2383",17,7,23,23
"1541","2384",16,8,26,20
"1542","2385",16,11,23,20
"1543","2386",18,6,28,18
"1544","2387",19,12,22,17
"1545","2388",17,12,27,14
"1546","2389",18,7,24,21
"1547","239",13,5,29,23
"1548","2390",13,9,27,21
"1549","2391",12,9,25,24
"1550","2392",18,7,25,20
"1551","2393",16,12,24,18
"1552","2394",14,7,26,23
"1553","2395",13,12,28,17
"1554","2396",16,9,23,22
"1555","2397",18,11,23,18
"1556","2398",13,7,29,21
"1557","2399",13,8,27,22
"1558","24",11,6,30,23
"1559","240",15,7,26,22
"1560","2400",18,8,26,18
"1561","2401",14,9,26,21
"1562","2402",17,12,23,18
"1563","2403",20,6,25,19
"1564","2404",19,12,22,17
"1565","2405",18,11,26,15
"1566","2406",16,10,23,21
"1567","2407",17,7,28,18
"1568","2408",13,6,28,23
"1569","2409",14,8,27,21
"1570","241",12,8,28,22
"1571","2410",15,8,27,20
"1572","2411",14,14,25,17
"1573","2412",15,7,28,20
"1574","2413",15,11,24,20
"1575","2414",12,8,27,23
"1576","2415",13,13,22,22
"1577","2416",15,5,27,23
"1578","2417",13,9,28,20
"1579","2418",13,7,28,22
"1580","2419",12,5,31,22
"1581","242",15,7,25,23
"1582","2420",10,8,26,26
"1583","2421",17,10,25,18
"1584","2422",14,9,27,20
"1585","2423",18,10,26,16
"1586","2424",18,10,26,16
"1587","2425",16,12,24,18
"1588","2426",12,8,29,21
"1589","2427",16,11,26,17
"1590","2428",17,11,25,17
"1591","2429",15,6,29,20
"1592","243",16,9,25,20
"1593","2430",15,12,22,21
"1594","2431",15,7,27,21
"1595","2432",14,14,24,18
"1596","2433",19,11,25,15
"1597","2434",17,11,23,19
"1598","2435",12,8,26,24
"1599","2436",11,8,28,23
"1600","2437",13,9,28,20
"1601","2438",14,8,27,21
"1602","2439",16,7,28,19
"1603","244",17,12,24,17
"1604","2440",15,10,23,22
"1605","2441",12,7,28,23
"1606","2442",16,10,28,16
"1607","2443",12,6,30,22
"1608","2444",13,11,26,20
"1609","2445",13,6,29,22
"1610","2446",11,8,27,24
"1611","2447",18,13,24,15
"1612","2448",15,12,25,18
"1613","2449",18,8,25,19
"1614","245",14,12,26,18
"1615","2450",15,12,25,18
"1616","2451",17,11,26,16
"1617","2452",15,11,24,20
"1618","2453",18,8,26,18
"1619","2454",17,8,26,19
"1620","2455",15,5,28,22
"1621","2456",12,12,23,23
"1622","2457",17,8,25,20
"1623","2458",17,8,28,17
"1624","2459",14,8,25,23
"1625","246",12,5,29,24
"1626","2460",14,11,25,20
"1627","2461",16,11,25,18
"1628","2462",19,11,22,18
"1629","2463",16,10,25,19
"1630","2464",16,8,28,18
"1631","2465",18,9,26,17
"1632","2466",12,7,29,22
"1633","2467",16,7,25,22
"1634","2468",14,8,26,22
"1635","2469",13,9,26,22
"1636","247",16,11,25,18
"1637","2470",17,13,22,18
"1638","2471",14,10,24,22
"1639","2472",19,9,24,18
"1640","2473",14,9,27,20
"1641","2474",15,10,27,18
"1642","2475",15,11,24,20
"1643","2476",13,6,31,20
"1644","2477",16,8,27,19
"1645","2478",20,6,26,18
"1646","2479",13,10,25,22
"1647","248",17,7,26,20
"1648","2480",18,11,24,17
"1649","2481",15,9,27,19
"1650","2482",17,11,27,15
"1651","2483",13,11,27,19
"1652","2484",13,5,31,21
"1653","2485",14,11,27,18
"1654","2486",13,11,24,22
"1655","2487",8,7,29,26
"1656","2488",17,7,25,21
"1657","2489",15,11,23,21
"1658","249",16,8,27,19
"1659","2490",11,7,30,22
"1660","2491",18,10,24,18
"1661","2492",18,10,29,13
"1662","2493",12,7,29,22
"1663","2494",16,10,25,19
"1664","2495",17,6,29,18
"1665","2496",15,6,28,21
"1666","2497",15,11,25,19
"1667","2498",17,5,28,20
"1668","2499",13,8,27,22
"1669","25",17,7,28,18
"1670","250",17,11,24,18
"1671","2500",15,7,25,23
"1672","2501",14,11,23,22
"1673","2502",11,10,29,20
"1674","2503",14,6,30,20
"1675","2504",12,9,28,21
"1676","2505",19,13,22,16
"1677","2506",15,13,22,20
"1678","2507",18,11,25,16
"1679","2508",12,5,28,25
"1680","2509",15,11,24,20
"1681","251",17,11,24,18
"1682","2510",13,11,24,22
"1683","2511",13,11,28,18
"1684","2512",19,14,21,16
"1685","2513",12,11,25,22
"1686","2514",19,10,23,18
"1687","2515",14,11,25,20
"1688","2516",13,15,24,18
"1689","2517",16,9,24,21
"1690","2518",15,9,26,20
"1691","2519",16,7,26,21
"1692","252",15,8,28,19
"1693","2520",13,10,26,21
"1694","2521",15,10,25,20
"1695","2522",15,11,25,19
"1696","2523",12,5,27,26
"1697","2524",13,6,27,24
"1698","2525",14,8,27,21
"1699","2526",14,10,26,20
"1700","2527",17,8,25,20
"1701","2528",13,11,27,19
"1702","2529",14,9,27,20
"1703","253",15,8,25,22
"1704","2530",20,10,24,16
"1705","2531",11,12,26,21
"1706","2532",17,10,25,18
"1707","2533",13,5,29,23
"1708","2534",13,8,26,23
"1709","2535",15,5,30,20
"1710","2536",13,9,27,21
"1711","2537",17,10,24,19
"1712","2538",15,9,27,19
"1713","2539",18,12,23,17
"1714","254",18,9,24,19
"1715","2540",9,6,34,21
"1716","2541",13,9,27,21
"1717","2542",13,9,25,23
"1718","2543",13,8,26,23
"1719","2544",17,3,29,21
"1720","2545",14,10,27,19
"1721","2546",15,9,27,19
"1722","2547",18,12,22,18
"1723","2548",19,12,24,15
"1724","2549",15,7,29,19
"1725","255",13,9,27,21
"1726","2550",14,11,25,20
"1727","2551",19,10,26,15
"1728","2552",13,11,26,20
"1729","2553",15,8,28,19
"1730","2554",15,7,31,17
"1731","2555",14,8,24,24
"1732","2556",12,8,29,21
"1733","2557",14,10,26,20
"1734","2558",14,8,26,22
"1735","2559",15,7,28,20
"1736","256",13,10,26,21
"1737","2560",16,10,23,21
"1738","2561",15,8,24,23
"1739","2562",14,12,26,18
"1740","2563",16,12,22,20
"1741","2564",12,5,32,21
"1742","2565",20,11,25,14
"1743","2566",16,8,25,21
"1744","2567",16,8,26,20
"1745","2568",17,13,25,15
"1746","2569",11,9,26,24
"1747","257",11,8,27,24
"1748","2570",18,11,23,18
"1749","2571",15,9,26,20
"1750","2572",15,7,25,23
"1751","2573",15,11,26,18
"1752","2574",15,9,27,19
"1753","2575",17,12,20,21
"1754","2576",15,10,24,21
"1755","2577",14,6,28,22
"1756","2578",15,8,27,20
"1757","2579",15,6,27,22
"1758","258",15,5,29,21
"1759","2580",15,9,26,20
"1760","2581",21,13,20,16
"1761","2582",19,6,24,21
"1762","2583",14,6,28,22
"1763","2584",19,8,22,21
"1764","2585",16,11,24,19
"1765","2586",16,10,23,21
"1766","2587",12,8,28,22
"1767","2588",15,7,27,21
"1768","2589",15,8,28,19
"1769","259",16,13,21,20
"1770","2590",13,9,24,24
"1771","2591",11,15,23,21
"1772","2592",18,9,26,17
"1773","2593",17,11,23,19
"1774","2594",16,11,25,18
"1775","2595",18,9,23,20
"1776","2596",13,12,25,20
"1777","2597",19,9,27,15
"1778","2598",16,8,27,19
"1779","2599",12,5,31,22
"1780","26",15,11,24,20
"1781","260",19,10,28,13
"1782","2600",12,9,23,26
"1783","2601",15,6,27,22
"1784","2602",15,12,24,19
"1785","2603",13,6,27,24
"1786","2604",12,8,26,24
"1787","2605",18,12,23,17
"1788","2606",14,7,29,20
"1789","2607",14,12,23,21
"1790","2608",16,12,25,17
"1791","2609",17,6,28,19
"1792","261",13,7,29,21
"1793","2610",14,9,25,22
"1794","2611",17,4,30,19
"1795","2612",12,8,28,22
"1796","2613",15,14,24,17
"1797","2614",17,13,23,17
"1798","2615",11,6,29,24
"1799","2616",17,11,23,19
"1800","2617",17,9,25,19
"1801","2618",14,6,30,20
"1802","2619",15,10,26,19
"1803","262",16,10,24,20
"1804","2620",16,9,24,21
"1805","2621",15,9,28,18
"1806","2622",18,11,23,18
"1807","2623",14,11,26,19
"1808","2624",19,14,20,17
"1809","2625",17,10,24,19
"1810","2626",19,11,23,17
"1811","2627",17,12,25,16
"1812","2628",14,8,27,21
"1813","2629",13,10,26,21
"1814","263",17,7,25,21
"1815","2630",15,7,28,20
"1816","2631",18,15,20,17
"1817","2632",14,11,25,20
"1818","2633",13,9,27,21
